1, 1172, 2.29175225362
1, 1405, 2.68856882917
1, 2193, 2.40330041776
1, 2968, 2.68781848371
2, 52, 3.61666666667
2, 144, 3.2089338807
2, 248, 3.02768963721
2, 314, 4.40971881522
2, 319, 4.25324919947
2, 370, 3.05048928821
2, 371, 3.26712278362
2, 372, 3.60135993872
2, 382, 3.82918088614
2, 405, 2.51229780593
2, 485, 3.02996213151
2, 537, 3.10986723388
2, 550, 3.33950767481
2, 616, 3.7847045744
2, 661, 3.06047433641
2, 720, 3.67243158702
3, 377, 2.99788135593
3, 592, 3.32093773639
3, 595, 3.68732011048
3, 736, 3.32387042765
3, 1197, 4.10834767169
3, 1721, 3.3625376199
3, 2716, 3.61080984894
3, 5349, 3.51413558185
3, 8636, 3.54412675662
3, 44191, 4.04752949263
3, 84236, 3.625
4, 185, 4.97067692628
4, 356, 4.81102180281
4, 357, 4.37889857862
4, 364, 4.43904960626
4, 410, 4.0257888047
4, 435, 3.23438071764
4, 440, 4.45241682497
4, 442, 3.67540180459
4, 588, 4.39279206885
4, 589, 4.71369877818
4, 594, 4.39134454983
4, 596, 4.39865067016
4, 610, 3.99046289013
4, 616, 4.45530913376
4, 919, 4.7859694291
4, 1022, 4.19424693158
4, 1028, 4.68157773126
4, 1032, 4.55721092502
4, 1033, 4.54337827116
4, 1282, 4.58480020848
4, 1334, 3.77363650144
4, 1372, 3.65601188771
4, 1580, 4.33580757085
4, 1858, 3.33504764391
4, 1967, 4.54029076299
4, 2033, 4.0817829416
4, 2078, 4.80846744377
4, 2081, 4.3182731116
4, 2085, 4.24116479219
4, 2087, 4.71473333272
4, 2094, 3.65064390725
4, 2096, 4.66004439776
4, 2102, 4.55924455672
4, 2124, 4.10636669923
4, 2141, 4.3508232688
4, 2454, 4.10511912484
4, 3034, 4.66060722144
4, 3108, 4.37885323896
4, 3255, 4.52179463184
4, 3263, 4.49302410421
4, 4006, 4.47929246434
5, 3, 3.9
5, 39, 4.04210894217
5, 104, 3.64587214018
5, 788, 3.37369876655
5, 1247, 4.64616139722
5, 1485, 4.05438428967
5, 1544, 3.4075816327
5, 1777, 3.51500679007
5, 1997, 4.50082916123
5, 2770, 3.12503991862
5, 4018, 3.90894307098
5, 4025, 4.15764680848
5, 4447, 3.69188117999
5, 4718, 3.30001674209
5, 5266, 3.72710488405
5, 5995, 4.40273366883
5, 6373, 3.69639408783
5, 8376, 2.89668437389
5, 30749, 4.21841141354
5, 33679, 3.53230183496
6, 173, 4.75185185185
6, 1687, 2.60583770976
6, 2019, 4.02024345492
6, 2072, 2.82371220553
6, 2528, 3.32660055888
6, 2723, 3.11288167519
6, 3300, 3.03360649924
6, 4641, 3.44806324811
6, 4975, 2.66869737359
7, 260, 4.17477954145
7, 316, 3.24197159089
7, 377, 3.46064612481
7, 380, 3.3902094473
7, 480, 3.51111470818
7, 589, 3.88957115715
7, 1036, 3.78277109842
7, 1129, 3.30379133227
7, 1198, 4.01307875876
7, 1240, 3.81644176295
7, 1275, 3.61948642671
7, 1371, 3.5564587719
7, 1372, 3.14021757453
7, 1373, 2.28457988931
7, 1374, 3.37112476807
7, 1375, 3.00447091115
7, 1376, 3.23116492201
7, 1408, 3.50390044138
8, 32, 3.89130434783
8, 110, 4.34432199079
8, 1219, 4.52879337911
8, 1225, 4.46332545175
8, 1258, 4.27215609377
8, 1358, 4.26685666576
8, 1704, 4.259169336
8, 1961, 4.38687885198
8, 2028, 4.34365582006
8, 2329, 4.34104311625
8, 2791, 4.07266468283
8, 2804, 4.18792459689
8, 2918, 4.44205148519
8, 3996, 4.3260947639
8, 5650, 3.78400821049
8, 8873, 4.50667643094
8, 8874, 4.27911046114
8, 33166, 4.58035107564
8, 40583, 3.79845971179
8, 40819, 4.27649890681
8, 42007, 3.89130434783
8, 43556, 3.89130434783
8, 43871, 3.38307389515
8, 44004, 3.89130434783
9, 1177, 3.88888888889
